# This file is generated on 26-Aug-2022 at 13:58:53 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.2625e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.6645e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.1488e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.6822e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.3010e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.0120e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 7.6157e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.5377e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.1570e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.8338e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.9080e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.2934e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 8.9057e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.6446e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.5547e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.0863e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.3984e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.8026e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.4085e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.1440e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.0457e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.7677e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.8440e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.5848e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.9622e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.6781e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.1109e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.5379e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.0445e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.5988e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.2351e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 9.5974e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 7.2149e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.2404e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.9300e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.6758e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.7995e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.2185e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 8.3812e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.2484e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.2790e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.8967e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.2497e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.6897e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.3196e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.0712e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 9.7897e-02
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.5574e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.6562e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.4311e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.8264e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.5508e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.0010e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.4462e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.9690e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.5385e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.1875e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 9.2208e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.9262e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.0263e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.7667e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.5623e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.7216e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.1648e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 8.0055e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.9649e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.0818e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.7612e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.1435e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.6092e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.2561e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.0193e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 9.3142e-02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.4048e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.5200e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.3197e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.7282e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.4587e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.9216e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.3800e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.9146e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.4950e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.1532e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 8.9495e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 6.7183e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 4.8724e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.6494e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.4807e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.6657e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.1262e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 7.7363e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 5.7617e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 3.9407e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.6643e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 2.0675e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.5516e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 1.2108e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 9.8229e-02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 3.8160e-01, 8.7222e-01, 8.9746e-02
