# This file is generated on 02-Oct-2023 at 12:35:58 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 4.1154e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.5481e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.2900e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.7761e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.2588e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.8150e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.4155e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.0906e+01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 8.4547e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 6.3396e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 4.5922e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.4359e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.3326e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.5642e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.0564e+00
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 7.2483e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 5.3938e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.6852e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.4891e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.9303e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.4475e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.1289e-01
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 9.1541e-02
1, 7, 3.9400e+01, 8.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 8.3618e-02
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 6.3254e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 5.4492e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 4.2619e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.6772e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.4109e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.8804e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.3456e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.8863e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.4724e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.1354e+01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 8.8090e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 6.6107e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 4.7927e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.5887e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.4386e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.6368e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.1063e+00
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 7.5973e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 5.6569e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 3.8679e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.6143e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 2.0284e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.5219e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 1.1874e-01
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 9.6320e-02
1, 8, 3.9400e+01, 9.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 4.2222e-01, 8.5896e-01, 8.7997e-02
