# This file is generated on 02-Oct-2023 at 12:27:51 and contains for each site, each satellite, frequency:
# att_cld_cdf_val = cdf value of attenuation due to clouds (dB); att_cld_cdf_prob = cdf probability of attenuation due to clouds (%).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_cld_cdf_val (dB), att_cld_cdf_prob (%)
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 2.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 5.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 8.0000e-03
1, 3, 1.9700e+01, 2.5051e+00, 1.0000e-02
1, 3, 1.9700e+01, 2.5051e+00, 1.6000e-02
1, 3, 1.9700e+01, 2.5051e+00, 2.7000e-02
1, 3, 1.9700e+01, 2.5051e+00, 4.5000e-02
1, 3, 1.9700e+01, 2.5051e+00, 7.7000e-02
1, 3, 1.9700e+01, 2.4102e+00, 1.3000e-01
1, 3, 1.9700e+01, 2.2386e+00, 2.1000e-01
1, 3, 1.9700e+01, 2.0594e+00, 3.5000e-01
1, 3, 1.9700e+01, 1.8410e+00, 6.0000e-01
1, 3, 1.9700e+01, 1.6652e+00, 9.5000e-01
1, 3, 1.9700e+01, 1.4224e+00, 1.7000e+00
1, 3, 1.9700e+01, 1.1694e+00, 3.0000e+00
1, 3, 1.9700e+01, 9.1319e-01, 5.1000e+00
1, 3, 1.9700e+01, 6.6646e-01, 8.3000e+00
1, 3, 1.9700e+01, 4.8582e-01, 1.2000e+01
1, 3, 1.9700e+01, 2.6843e-01, 1.9000e+01
1, 3, 1.9700e+01, 1.0454e-01, 3.0000e+01
1, 3, 1.9700e+01, 5.4697e-02, 4.0000e+01
1, 3, 1.9700e+01, 9.3663e-03, 5.5000e+01
1, 3, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 3, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 2.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 5.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 8.0000e-03
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-02
1, 4, 1.9700e+01, 1.8957e+00, 1.6000e-02
1, 4, 1.9700e+01, 1.8957e+00, 2.7000e-02
1, 4, 1.9700e+01, 1.8957e+00, 4.5000e-02
1, 4, 1.9700e+01, 1.8957e+00, 7.7000e-02
1, 4, 1.9700e+01, 1.8239e+00, 1.3000e-01
1, 4, 1.9700e+01, 1.6940e+00, 2.1000e-01
1, 4, 1.9700e+01, 1.5584e+00, 3.5000e-01
1, 4, 1.9700e+01, 1.3931e+00, 6.0000e-01
1, 4, 1.9700e+01, 1.2601e+00, 9.5000e-01
1, 4, 1.9700e+01, 1.0764e+00, 1.7000e+00
1, 4, 1.9700e+01, 8.8491e-01, 3.0000e+00
1, 4, 1.9700e+01, 6.9105e-01, 5.1000e+00
1, 4, 1.9700e+01, 5.0434e-01, 8.3000e+00
1, 4, 1.9700e+01, 3.6764e-01, 1.2000e+01
1, 4, 1.9700e+01, 2.0313e-01, 1.9000e+01
1, 4, 1.9700e+01, 7.9108e-02, 3.0000e+01
1, 4, 1.9700e+01, 4.1391e-02, 4.0000e+01
1, 4, 1.9700e+01, 7.0878e-03, 5.5000e+01
1, 4, 1.9700e+01, 0.0000e+00, 7.2000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.0000e+01
1, 4, 1.9700e+01, 0.0000e+00, 9.9000e+01
1, 4, 1.9700e+01, 1.8957e+00, 1.0000e-03
