# This file is generated on 02-Oct-2023 at 12:34:01 and contains for each site, each satellite, frequency:
# att_comb = total attenuation (dB).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), att_comb (dB)
1, 1, 3.9400e+01, 5.0000e+00, 1.0000e+00, 4.0000e+01, 5.5367e+00
1, 1, 3.9400e+01, 5.0000e+00, 1.0000e+00, 5.5000e+01, 4.7988e+00
1, 1, 3.9400e+01, 5.0000e+00, 1.0000e+00, 7.2000e+01, 4.6592e+00
1, 1, 3.9400e+01, 5.0000e+00, 1.0000e+00, 9.0000e+01, 4.7638e+00
1, 1, 3.9400e+01, 5.0000e+00, 1.0000e+00, 9.9000e+01, 4.8366e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.0000e-03, 1.4351e+02
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 2.0000e-03, 1.2853e+02
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 5.0000e-03, 1.0684e+02
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 8.0000e-03, 9.5652e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.0000e-02, 9.0450e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.6000e-02, 7.9880e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 2.7000e-02, 6.8941e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 4.5000e-02, 5.9297e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 7.7000e-02, 5.0384e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.3000e-01, 4.2434e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 2.1000e-01, 3.5759e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 3.5000e-01, 2.9719e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 6.0000e-01, 2.4247e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 9.5000e-01, 2.0393e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.7000e+00, 1.6244e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 3.0000e+00, 1.2849e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 5.1000e+00, 1.0088e+01
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 8.3000e+00, 7.8334e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.2000e+01, 6.3288e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 1.9000e+01, 4.6542e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 3.0000e+01, 3.4024e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 4.0000e+01, 2.9525e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 5.5000e+01, 2.5584e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 7.2000e+01, 2.4517e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 9.0000e+01, 2.4657e+00
1, 2, 3.9400e+01, 1.0000e+01, 1.0000e+00, 9.9000e+01, 2.4867e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.0000e-03, 1.1600e+02
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 2.0000e-03, 1.0302e+02
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 5.0000e-03, 8.4588e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 8.0000e-03, 7.5204e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.0000e-02, 7.0866e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.6000e-02, 6.2100e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 2.7000e-02, 5.3096e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 4.5000e-02, 4.5214e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 7.7000e-02, 3.7982e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.3000e-01, 3.1643e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 2.1000e-01, 2.6418e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 3.5000e-01, 2.1730e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 6.0000e-01, 1.7542e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 9.5000e-01, 1.4621e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.7000e+00, 1.1523e+01
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 3.0000e+00, 9.0311e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 5.1000e+00, 7.0412e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 8.3000e+00, 5.4406e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.2000e+01, 4.3833e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 1.9000e+01, 3.2170e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 3.0000e+01, 2.3490e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 4.0000e+01, 2.0354e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 5.5000e+01, 1.7599e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 7.2000e+01, 1.6749e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 9.0000e+01, 1.6700e+00
1, 3, 3.9400e+01, 1.5000e+01, 1.0000e+00, 9.9000e+01, 1.6779e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.0000e-03, 1.0052e+02
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 2.0000e-03, 8.8766e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 5.0000e-03, 7.2276e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 8.0000e-03, 6.3955e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.0000e-02, 6.0123e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.6000e-02, 5.2408e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 2.7000e-02, 4.4523e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 4.5000e-02, 3.7655e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 7.7000e-02, 3.1381e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.3000e-01, 2.5945e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 2.1000e-01, 2.1516e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 3.5000e-01, 1.7566e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 6.0000e-01, 1.4072e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 9.5000e-01, 1.1650e+01
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.7000e+00, 9.1079e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 3.0000e+00, 7.0880e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 5.1000e+00, 5.4957e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 8.3000e+00, 4.2295e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.2000e+01, 3.3995e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 1.9000e+01, 2.4900e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 3.0000e+01, 1.8154e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 4.0000e+01, 1.5704e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 5.5000e+01, 1.3550e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 7.2000e+01, 1.2834e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 9.0000e+01, 1.2720e+00
1, 4, 3.9400e+01, 2.0000e+01, 1.0000e+00, 9.9000e+01, 1.2746e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.0000e-03, 9.0610e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 2.0000e-03, 7.9675e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 5.0000e-03, 6.4477e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 8.0000e-03, 5.6854e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.0000e-02, 5.3354e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.6000e-02, 4.6327e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 2.7000e-02, 3.9168e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 4.5000e-02, 3.2956e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 7.7000e-02, 2.7300e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.3000e-01, 2.2439e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 2.1000e-01, 1.8512e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 3.5000e-01, 1.5026e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 6.0000e-01, 1.1963e+01
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 9.5000e-01, 9.8501e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.7000e+00, 7.6507e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 3.0000e+00, 5.9192e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 5.1000e+00, 4.5683e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 8.3000e+00, 3.5038e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.2000e+01, 2.8104e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 1.9000e+01, 2.0549e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 3.0000e+01, 1.4959e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 4.0000e+01, 1.2919e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 5.5000e+01, 1.1124e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 7.2000e+01, 1.0496e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 9.0000e+01, 1.0355e+00
1, 5, 3.9400e+01, 2.5000e+01, 1.0000e+00, 9.9000e+01, 1.0355e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.0000e-03, 8.3811e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 2.0000e-03, 7.3461e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 5.0000e-03, 5.9168e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 8.0000e-03, 5.2033e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.0000e-02, 4.8764e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.6000e-02, 4.2212e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 2.7000e-02, 3.5557e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 4.5000e-02, 2.9795e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 7.7000e-02, 2.4564e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.3000e-01, 2.0095e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 2.1000e-01, 1.6509e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 3.5000e-01, 1.3336e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 6.0000e-01, 1.0563e+01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 9.5000e-01, 8.6578e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.7000e+00, 6.6872e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 3.0000e+00, 5.1477e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 5.1000e+00, 3.9567e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 8.3000e+00, 3.0257e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.2000e+01, 2.4224e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 1.9000e+01, 1.7684e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 3.0000e+01, 1.2855e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 4.0000e+01, 1.1085e+00
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 5.5000e+01, 9.5265e-01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 7.2000e+01, 8.9592e-01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 9.0000e+01, 8.8048e-01
1, 6, 3.9400e+01, 3.0000e+01, 1.0000e+00, 9.9000e+01, 8.7887e-01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.0000e-03, 7.8972e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 2.0000e-03, 6.9047e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 5.0000e-03, 5.5408e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 8.0000e-03, 4.8624e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.0000e-02, 4.5520e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.6000e-02, 3.9309e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 2.7000e-02, 3.3012e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 4.5000e-02, 2.7572e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 7.7000e-02, 2.2642e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.3000e-01, 1.8450e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 2.1000e-01, 1.5104e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 3.5000e-01, 1.2151e+01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 6.0000e-01, 9.5830e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 9.5000e-01, 7.8237e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.7000e+00, 6.0134e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 3.0000e+00, 4.6083e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 5.1000e+00, 3.5293e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 8.3000e+00, 2.6915e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.2000e+01, 2.1512e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 1.9000e+01, 1.5681e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 3.0000e+01, 1.1383e+00
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 4.0000e+01, 9.8011e-01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 5.5000e+01, 8.4081e-01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 7.2000e+01, 7.8845e-01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 9.0000e+01, 7.7226e-01
1, 7, 3.9400e+01, 3.5000e+01, 1.0000e+00, 9.9000e+01, 7.6963e-01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.0000e-03, 7.5463e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 2.0000e-03, 6.5851e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 5.0000e-03, 5.2690e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 8.0000e-03, 4.6160e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.0000e-02, 4.3176e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.6000e-02, 3.7212e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 2.7000e-02, 3.1174e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 4.5000e-02, 2.5966e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 7.7000e-02, 2.1253e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.3000e-01, 1.7262e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 2.1000e-01, 1.4090e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 3.5000e-01, 1.1296e+01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 6.0000e-01, 8.8743e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 9.5000e-01, 7.2200e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.7000e+00, 5.5252e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 3.0000e+00, 4.2172e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 5.1000e+00, 3.2190e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 8.3000e+00, 2.4488e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.2000e+01, 1.9543e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 1.9000e+01, 1.4226e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 3.0000e+01, 1.0314e+00
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 4.0000e+01, 8.8673e-01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 5.5000e+01, 7.5937e-01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 7.2000e+01, 7.1017e-01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 9.0000e+01, 6.9350e-01
1, 8, 3.9400e+01, 4.0000e+01, 1.0000e+00, 9.9000e+01, 6.9016e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.0000e-03, 7.2902e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 2.0000e-03, 6.3519e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 5.0000e-03, 5.0707e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 8.0000e-03, 4.4363e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.0000e-02, 4.1466e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.6000e-02, 3.5682e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 2.7000e-02, 2.9832e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 4.5000e-02, 2.4792e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 7.7000e-02, 2.0237e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.3000e-01, 1.6390e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 2.1000e-01, 1.3344e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 3.5000e-01, 1.0666e+01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 6.0000e-01, 8.3515e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 9.5000e-01, 6.7738e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.7000e+00, 5.1636e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 3.0000e+00, 3.9268e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 5.1000e+00, 2.9883e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 8.3000e+00, 2.2681e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.2000e+01, 1.8075e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 1.9000e+01, 1.3141e+00
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 3.0000e+01, 9.5160e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 4.0000e+01, 8.1696e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 5.5000e+01, 6.9844e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 7.2000e+01, 6.5158e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 9.0000e+01, 6.3454e-01
1, 9, 3.9400e+01, 4.5000e+01, 1.0000e+00, 9.9000e+01, 6.3067e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.0000e-03, 7.1035e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 2.0000e-03, 6.1819e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 5.0000e-03, 4.9259e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 8.0000e-03, 4.3049e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.0000e-02, 4.0216e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.6000e-02, 3.4561e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 2.7000e-02, 2.8848e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 4.5000e-02, 2.3930e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 7.7000e-02, 1.9487e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.3000e-01, 1.5746e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 2.1000e-01, 1.2791e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 3.5000e-01, 1.0197e+01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 6.0000e-01, 7.9615e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 9.5000e-01, 6.4400e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.7000e+00, 4.8921e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 3.0000e+00, 3.7080e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 5.1000e+00, 2.8140e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 8.3000e+00, 2.1314e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.2000e+01, 1.6963e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 1.9000e+01, 1.2319e+00
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 3.0000e+01, 8.9105e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 4.0000e+01, 7.6395e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 5.5000e+01, 6.5207e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 7.2000e+01, 6.0692e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 9.0000e+01, 5.8958e-01
1, 10, 3.9400e+01, 5.0000e+01, 1.0000e+00, 9.9000e+01, 5.8530e-01
