# This file is generated on 26-Aug-2022 at 14:00:14 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.4778e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.2242e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.7194e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.2116e+01, 2.7000e-02
1, 5, 3.7500e+01, 1.7763e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.3846e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.0663e+01, 1.3000e-01
1, 5, 3.7500e+01, 8.2626e+00, 2.1000e-01
1, 5, 3.7500e+01, 6.1927e+00, 3.5000e-01
1, 5, 3.7500e+01, 4.4836e+00, 6.0000e-01
1, 5, 3.7500e+01, 3.3533e+00, 9.5000e-01
1, 5, 3.7500e+01, 2.2752e+00, 1.7000e+00
1, 5, 3.7500e+01, 1.5250e+00, 3.0000e+00
1, 5, 3.7500e+01, 1.0294e+00, 5.1000e+00
1, 5, 3.7500e+01, 7.0600e-01, 8.3000e+00
1, 5, 3.7500e+01, 5.2520e-01, 1.2000e+01
1, 5, 3.7500e+01, 3.5868e-01, 1.9000e+01
1, 5, 3.7500e+01, 2.4216e-01, 3.0000e+01
1, 5, 3.7500e+01, 1.8775e-01, 4.0000e+01
1, 5, 3.7500e+01, 1.4075e-01, 5.5000e+01
1, 5, 3.7500e+01, 1.0974e-01, 7.2000e+01
1, 5, 3.7500e+01, 8.8970e-02, 9.0000e+01
1, 5, 3.7500e+01, 8.1262e-02, 9.9000e+01
1, 5, 3.7500e+01, 6.0140e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.1719e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.0356e+01, 5.0000e-03
