# This file is generated on 26-Aug-2022 at 14:00:14 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 4, 3.7500e+01, 2.2241e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6685e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.3184e+00, 1.2000e+01
1, 4, 3.7500e+01, 9.4863e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.7835e-01, 3.0000e+01
1, 4, 3.7500e+01, 5.7622e-01, 4.0000e+01
1, 4, 3.7500e+01, 4.8648e-01, 5.5000e+01
1, 4, 3.7500e+01, 4.4850e-01, 7.2000e+01
1, 4, 3.7500e+01, 4.3244e-01, 9.0000e+01
1, 4, 3.7500e+01, 4.2801e-01, 9.9000e+01
1, 4, 3.7500e+01, 6.3500e+01, 1.0000e-03
1, 4, 3.7500e+01, 5.4999e+01, 2.0000e-03
1, 4, 3.7500e+01, 4.3518e+01, 5.0000e-03
1, 4, 3.7500e+01, 3.7877e+01, 8.0000e-03
1, 4, 3.7500e+01, 3.5311e+01, 1.0000e-02
1, 4, 3.7500e+01, 3.0204e+01, 1.6000e-02
1, 4, 3.7500e+01, 2.5064e+01, 2.7000e-02
1, 4, 3.7500e+01, 2.0655e+01, 4.5000e-02
1, 4, 3.7500e+01, 1.6687e+01, 7.7000e-02
1, 4, 3.7500e+01, 1.3374e+01, 1.3000e-01
1, 4, 3.7500e+01, 1.0782e+01, 2.1000e-01
1, 4, 3.7500e+01, 8.5183e+00, 3.5000e-01
1, 4, 3.7500e+01, 6.5838e+00, 6.0000e-01
1, 4, 3.7500e+01, 5.2752e+00, 9.5000e-01
1, 4, 3.7500e+01, 3.9577e+00, 1.7000e+00
1, 4, 3.7500e+01, 2.9632e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.2241e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6685e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.3184e+00, 1.2000e+01
1, 4, 3.7500e+01, 9.4863e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.7835e-01, 3.0000e+01
1, 4, 3.7500e+01, 5.7622e-01, 4.0000e+01
1, 4, 3.7500e+01, 4.8648e-01, 5.5000e+01
1, 4, 3.7500e+01, 4.4850e-01, 7.2000e+01
1, 4, 3.7500e+01, 4.3244e-01, 9.0000e+01
1, 4, 3.7500e+01, 4.2801e-01, 9.9000e+01
1, 4, 3.7500e+01, 6.3500e+01, 1.0000e-03
1, 4, 3.7500e+01, 5.4999e+01, 2.0000e-03
1, 4, 3.7500e+01, 4.3518e+01, 5.0000e-03
1, 4, 3.7500e+01, 3.7877e+01, 8.0000e-03
1, 4, 3.7500e+01, 3.5311e+01, 1.0000e-02
1, 4, 3.7500e+01, 3.0204e+01, 1.6000e-02
1, 4, 3.7500e+01, 2.5064e+01, 2.7000e-02
1, 4, 3.7500e+01, 2.0655e+01, 4.5000e-02
1, 4, 3.7500e+01, 1.6687e+01, 7.7000e-02
1, 4, 3.7500e+01, 1.3374e+01, 1.3000e-01
1, 4, 3.7500e+01, 1.0782e+01, 2.1000e-01
1, 4, 3.7500e+01, 8.5183e+00, 3.5000e-01
1, 4, 3.7500e+01, 6.5838e+00, 6.0000e-01
1, 4, 3.7500e+01, 5.2752e+00, 9.5000e-01
1, 4, 3.7500e+01, 3.9577e+00, 1.7000e+00
1, 4, 3.7500e+01, 2.9632e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.2241e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6685e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.3184e+00, 1.2000e+01
1, 4, 3.7500e+01, 9.4863e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.7835e-01, 3.0000e+01
1, 4, 3.7500e+01, 5.7622e-01, 4.0000e+01
1, 4, 3.7500e+01, 4.8648e-01, 5.5000e+01
1, 4, 3.7500e+01, 4.4850e-01, 7.2000e+01
1, 4, 3.7500e+01, 4.3244e-01, 9.0000e+01
1, 4, 3.7500e+01, 4.2801e-01, 9.9000e+01
1, 4, 3.7500e+01, 6.3500e+01, 1.0000e-03
1, 4, 3.7500e+01, 5.4999e+01, 2.0000e-03
1, 4, 3.7500e+01, 4.3518e+01, 5.0000e-03
1, 4, 3.7500e+01, 3.7877e+01, 8.0000e-03
1, 4, 3.7500e+01, 3.5311e+01, 1.0000e-02
1, 4, 3.7500e+01, 3.0204e+01, 1.6000e-02
1, 4, 3.7500e+01, 2.5064e+01, 2.7000e-02
1, 4, 3.7500e+01, 2.0655e+01, 4.5000e-02
1, 4, 3.7500e+01, 1.6687e+01, 7.7000e-02
1, 4, 3.7500e+01, 1.3374e+01, 1.3000e-01
1, 4, 3.7500e+01, 1.0782e+01, 2.1000e-01
1, 4, 3.7500e+01, 8.5183e+00, 3.5000e-01
1, 4, 3.7500e+01, 6.5838e+00, 6.0000e-01
1, 4, 3.7500e+01, 5.2752e+00, 9.5000e-01
1, 4, 3.7500e+01, 3.9577e+00, 1.7000e+00
1, 4, 3.7500e+01, 2.9632e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.2241e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6685e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.3184e+00, 1.2000e+01
1, 4, 3.7500e+01, 9.4863e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.7835e-01, 3.0000e+01
1, 4, 3.7500e+01, 5.7622e-01, 4.0000e+01
1, 4, 3.7500e+01, 4.8648e-01, 5.5000e+01
1, 4, 3.7500e+01, 4.4850e-01, 7.2000e+01
1, 4, 3.7500e+01, 4.3244e-01, 9.0000e+01
1, 4, 3.7500e+01, 4.2801e-01, 9.9000e+01
1, 4, 3.7500e+01, 6.3500e+01, 1.0000e-03
1, 4, 3.7500e+01, 5.4999e+01, 2.0000e-03
1, 4, 3.7500e+01, 4.3518e+01, 5.0000e-03
1, 4, 3.7500e+01, 3.7877e+01, 8.0000e-03
1, 4, 3.7500e+01, 3.5311e+01, 1.0000e-02
1, 4, 3.7500e+01, 3.0204e+01, 1.6000e-02
1, 4, 3.7500e+01, 2.5064e+01, 2.7000e-02
1, 4, 3.7500e+01, 2.0655e+01, 4.5000e-02
1, 4, 3.7500e+01, 1.6687e+01, 7.7000e-02
1, 4, 3.7500e+01, 1.3374e+01, 1.3000e-01
1, 4, 3.7500e+01, 1.0782e+01, 2.1000e-01
1, 4, 3.7500e+01, 8.5183e+00, 3.5000e-01
1, 4, 3.7500e+01, 6.5838e+00, 6.0000e-01
1, 4, 3.7500e+01, 5.2752e+00, 9.5000e-01
1, 4, 3.7500e+01, 3.9577e+00, 1.7000e+00
1, 4, 3.7500e+01, 2.9632e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.2241e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6685e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.3184e+00, 1.2000e+01
1, 4, 3.7500e+01, 9.4863e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.7835e-01, 3.0000e+01
1, 4, 3.7500e+01, 5.7622e-01, 4.0000e+01
1, 4, 3.7500e+01, 4.8648e-01, 5.5000e+01
1, 4, 3.7500e+01, 4.4850e-01, 7.2000e+01
1, 4, 3.7500e+01, 4.3244e-01, 9.0000e+01
1, 4, 3.7500e+01, 4.2801e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
1, 5, 3.7500e+01, 3.7344e+01, 8.0000e-03
1, 5, 3.7500e+01, 3.4808e+01, 1.0000e-02
1, 5, 3.7500e+01, 2.9760e+01, 1.6000e-02
1, 5, 3.7500e+01, 2.4682e+01, 2.7000e-02
1, 5, 3.7500e+01, 2.0329e+01, 4.5000e-02
1, 5, 3.7500e+01, 1.6412e+01, 7.7000e-02
1, 5, 3.7500e+01, 1.3145e+01, 1.3000e-01
1, 5, 3.7500e+01, 1.0591e+01, 2.1000e-01
1, 5, 3.7500e+01, 8.3614e+00, 3.5000e-01
1, 5, 3.7500e+01, 6.4574e+00, 6.0000e-01
1, 5, 3.7500e+01, 5.1702e+00, 9.5000e-01
1, 5, 3.7500e+01, 3.8754e+00, 1.7000e+00
1, 5, 3.7500e+01, 2.8990e+00, 3.0000e+00
1, 5, 3.7500e+01, 2.1744e+00, 5.1000e+00
1, 5, 3.7500e+01, 1.6303e+00, 8.3000e+00
1, 5, 3.7500e+01, 1.2877e+00, 1.2000e+01
1, 5, 3.7500e+01, 9.2630e-01, 1.9000e+01
1, 5, 3.7500e+01, 6.6218e-01, 3.0000e+01
1, 5, 3.7500e+01, 5.6230e-01, 4.0000e+01
1, 5, 3.7500e+01, 4.7455e-01, 5.5000e+01
1, 5, 3.7500e+01, 4.3726e-01, 7.2000e+01
1, 5, 3.7500e+01, 4.2135e-01, 9.0000e+01
1, 5, 3.7500e+01, 4.1691e-01, 9.9000e+01
1, 5, 3.7500e+01, 6.2707e+01, 1.0000e-03
1, 5, 3.7500e+01, 5.4285e+01, 2.0000e-03
1, 5, 3.7500e+01, 4.2922e+01, 5.0000e-03
