# This file is generated on 02-Oct-2023 at 12:30:51 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 2, 1.9700e+01, 5.6470e-01, 1.0000e-03
1, 2, 1.9700e+01, 5.0587e-01, 2.0000e-03
1, 2, 1.9700e+01, 4.3655e-01, 5.0000e-03
1, 2, 1.9700e+01, 4.0435e-01, 8.0000e-03
1, 2, 1.9700e+01, 3.8979e-01, 1.0000e-02
1, 2, 1.9700e+01, 3.6057e-01, 1.6000e-02
1, 2, 1.9700e+01, 3.3015e-01, 2.7000e-02
1, 2, 1.9700e+01, 3.0240e-01, 4.5000e-02
1, 2, 1.9700e+01, 2.7504e-01, 7.7000e-02
1, 2, 1.9700e+01, 2.4994e-01, 1.3000e-01
1, 2, 1.9700e+01, 2.2810e-01, 2.1000e-01
1, 2, 1.9700e+01, 2.0586e-01, 3.5000e-01
1, 2, 1.9700e+01, 1.8328e-01, 6.0000e-01
1, 2, 1.9700e+01, 1.6457e-01, 9.5000e-01
1, 2, 1.9700e+01, 1.4132e-01, 1.7000e+00
1, 2, 1.9700e+01, 1.1884e-01, 3.0000e+00
1, 2, 1.9700e+01, 9.7745e-02, 5.1000e+00
1, 2, 1.9700e+01, 7.8101e-02, 8.3000e+00
1, 2, 1.9700e+01, 6.2931e-02, 1.2000e+01
1, 2, 1.9700e+01, 4.3524e-02, 1.9000e+01
1, 2, 1.9700e+01, 2.3542e-02, 3.0000e+01
1, 2, 1.9700e+01, 1.0533e-02, 4.0000e+01
1, 2, 1.9700e+01, -4.3059e-03, 5.5000e+01
1, 2, 1.9700e+01, -1.7252e-02, 7.2000e+01
1, 2, 1.9700e+01, -2.8278e-02, 9.0000e+01
1, 2, 1.9700e+01, -3.3075e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
1, 3, 1.9700e+01, 1.3382e-01, 1.7000e+00
1, 3, 1.9700e+01, 1.1253e-01, 3.0000e+00
1, 3, 1.9700e+01, 9.2555e-02, 5.1000e+00
1, 3, 1.9700e+01, 7.3954e-02, 8.3000e+00
1, 3, 1.9700e+01, 5.9590e-02, 1.2000e+01
1, 3, 1.9700e+01, 4.1213e-02, 1.9000e+01
1, 3, 1.9700e+01, 2.2292e-02, 3.0000e+01
1, 3, 1.9700e+01, 9.9737e-03, 4.0000e+01
1, 3, 1.9700e+01, -4.0773e-03, 5.5000e+01
1, 3, 1.9700e+01, -1.6336e-02, 7.2000e+01
1, 3, 1.9700e+01, -2.6777e-02, 9.0000e+01
1, 3, 1.9700e+01, -3.1319e-02, 9.9000e+01
1, 3, 1.9700e+01, 5.3471e-01, 1.0000e-03
1, 3, 1.9700e+01, 4.7901e-01, 2.0000e-03
1, 3, 1.9700e+01, 4.1337e-01, 5.0000e-03
1, 3, 1.9700e+01, 3.8288e-01, 8.0000e-03
1, 3, 1.9700e+01, 3.6909e-01, 1.0000e-02
1, 3, 1.9700e+01, 3.4142e-01, 1.6000e-02
1, 3, 1.9700e+01, 3.1262e-01, 2.7000e-02
1, 3, 1.9700e+01, 2.8634e-01, 4.5000e-02
1, 3, 1.9700e+01, 2.6044e-01, 7.7000e-02
1, 3, 1.9700e+01, 2.3667e-01, 1.3000e-01
1, 3, 1.9700e+01, 2.1599e-01, 2.1000e-01
1, 3, 1.9700e+01, 1.9493e-01, 3.5000e-01
1, 3, 1.9700e+01, 1.7355e-01, 6.0000e-01
1, 3, 1.9700e+01, 1.5583e-01, 9.5000e-01
