# This file is generated on 02-Oct-2023 at 12:30:51 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Louvain-la-Neuve (Lat = 5.0670e+01 deg, Lon = 4.6100e+00 deg, Alt = 1.6000e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5341e-01
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0277e-01
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.8063e-02
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.2136e-02
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.8567e-02
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.9732e-02
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3880e-02
1, 2, 1.9700e+01, 6.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1724e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.5524e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1305e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5982e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3497e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2393e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0244e+01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 8.1453e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.3997e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.8746e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.6704e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.7860e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0427e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4450e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0596e+00
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.0116e-01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.5861e-01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.0257e-01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0322e-01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4880e-01
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.9631e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.5955e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.0506e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.7349e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.8785e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3113e-02
1, 3, 1.9700e+01, 6.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1025e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.4963e+01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0820e+01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5602e+01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3169e+01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2089e+01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.9873e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.9369e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.2324e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.7444e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.5703e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.7085e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9847e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4032e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.0284e+00
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.8007e-01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.4453e-01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.9311e-01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9676e-01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4401e-01
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.6374e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.3766e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.8814e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.6085e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.7802e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.2319e-02
1, 4, 1.9700e+01, 7.0000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0300e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.4366e+01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.0306e+01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.5199e+01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2822e+01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1767e+01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.7159e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.7163e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.0554e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.6066e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.4644e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6267e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9236e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3591e+00
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.9547e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.5785e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.2971e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.8316e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.8996e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3897e-01
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.2952e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.1468e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.7039e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.4759e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.6772e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 9.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.1486e-02
1, 5, 1.9700e+01, 7.5000e+01, 1.0000e+00, 9.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9540e-02
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.3876e+01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 2.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.9883e+01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 5.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.4869e+01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 8.0000e-03, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.2538e+01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.0000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.1504e+01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.6000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.4937e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 2.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 7.5358e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 4.5000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.9107e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 7.7000e-02, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.4941e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.3000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.3780e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 2.1000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.5599e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 3.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.8737e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 6.0000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3231e+00
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 9.5000e-01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.6867e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.7000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 6.3976e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 3.0000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.1765e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 5.1000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.7506e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 8.3000e+00, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.8444e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 1.3488e-01
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 1.9000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 9.0173e-02
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 3.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 5.9603e-02
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 4.0000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 4.5598e-02
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 5.5000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 3.3683e-02
1, 6, 1.9700e+01, 8.0000e+01, 1.0000e+00, 7.2000e+01, 2.4346e+00, 3.6785e+01, 9.0732e-02, 1.0228e+00, 2.5936e-02
