# This file is generated on 26-Oct-2022 at 15:56:18 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6403e+01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2056e+01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.3563e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.7541e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9833e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.7960e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1167e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4775e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0194e+00
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.0126e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.0987e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.8163e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9464e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.6208e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4803e+02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3436e+02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1258e+02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0063e+02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.4918e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.3021e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.0283e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.8665e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.7557e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.7951e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.0254e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.3181e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6893e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2399e+01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.5967e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.9232e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.1026e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.8812e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1821e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5239e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0519e+00
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.2703e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.2969e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.9742e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.0767e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.7408e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5178e+02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3800e+02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1589e+02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0371e+02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.7876e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.5706e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.2648e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.0713e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.9277e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9367e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.1409e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.4080e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.7549e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2869e+01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.9277e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.1561e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.2670e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.9987e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.2722e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5878e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0967e+00
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.6262e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.5708e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.1925e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.2569e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9067e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5643e+02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4246e+02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1991e+02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0743e+02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0144e+02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.8930e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.5477e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.3154e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.1322e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.1048e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.2780e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.5150e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.8334e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3439e+01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.3298e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.4392e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.4671e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.1417e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.3820e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6658e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1514e+00
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.0607e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.9053e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.4592e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.4772e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.1094e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6112e+02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4696e+02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2394e+02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1115e+02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0501e+02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.2151e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.8298e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.5585e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.3356e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.2719e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.4143e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.6215e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.9119e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4012e+01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.7354e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.7250e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.6692e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.2864e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.4931e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.7447e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2069e+00
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.5011e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.2445e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.7298e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.7007e-01
