# This file is generated on 26-Oct-2022 at 15:52:14 and contains for each site, each satellite, frequency:
# att_cld = attenuation due to clouds (dB); liq_cont = liquid water content (g/m^3).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), liq_cont (g/m^3), att_cld (dB)
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.0000e-03, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.0000e-03, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.0000e-03, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.0000e-02, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.6000e-02, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.7000e-02, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.5000e-02, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.7000e-02, 3.4014e+00, 5.1730e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.3000e-01, 3.2754e+00, 4.9813e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.1000e-01, 3.0417e+00, 4.6259e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.5000e-01, 2.7703e+00, 4.2131e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 6.0000e-01, 2.4633e+00, 3.7463e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.5000e-01, 2.1325e+00, 3.2431e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.7000e+00, 1.7175e+00, 2.6120e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+00, 1.2469e+00, 1.8964e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.1000e+00, 7.8387e-01, 1.1921e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.3000e+00, 4.6106e-01, 7.0120e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.2000e+01, 2.7599e-01, 4.1973e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.9000e+01, 1.2079e-01, 1.8371e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+01, 3.1898e-02, 4.8511e-02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.0000e+01, 1.3957e-02, 2.1226e-02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.5000e+01, 1.9412e-05, 2.9522e-05
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.2000e+01, 0.0000e+00, 0.0000e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.0000e+01, 0.0000e+00, 0.0000e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.9000e+01, 0.0000e+00, 0.0000e+00
