# This file is generated on 26-Oct-2022 at 15:52:14 and contains for each site, each satellite, frequency:
# att_rain = attenuation due to rain (dB); hr = mean rain height above sea level (km); R001 = Rain rate for 0.01 percente time of average year; k = k factor for rain attenuation; alpha = alpha factor for rain attenuation.
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), hr (km), R001 (mm/h), k, alpha, att_rain (dB)
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.2679e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6648e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2406e+01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.6232e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.9417e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.1157e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.8905e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1892e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5290e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0555e+00
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.2986e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.3187e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.9916e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.0910e-01
1, 7, 3.7500e+01, 3.5000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.7540e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4773e+02
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3320e+02
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1064e+02
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.8448e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.2664e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.0691e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.7980e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.6486e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.5590e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.6254e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.8843e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.2105e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.6192e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.2022e+01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.3461e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.7470e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9783e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.7924e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1140e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4756e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0181e+00
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.0018e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.0903e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.8096e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9409e-01
1, 8, 3.7500e+01, 4.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.6158e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4511e+02
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3096e+02
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0892e+02
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.6986e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.1317e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.9569e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.7082e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.5776e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.5042e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.5832e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.8509e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1837e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5968e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1817e+01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.1970e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.6421e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.9044e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.7396e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.0735e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4469e+00
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.9799e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.8425e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.9678e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.7121e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.8603e-01
1, 9, 3.7500e+01, 4.5000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.5417e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4394e+02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.3006e+02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.0834e+02
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.0000e-03, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.6543e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.0000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.0934e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.6000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.9298e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 6.6911e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.5000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.5678e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.7000e-02, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.4997e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.3000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.5816e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 2.1000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.8503e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.1827e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 6.0000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.5938e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.5000e-01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.1762e+01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.7000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 8.1547e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.6124e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.1000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.8834e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 8.3000e+00, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.7247e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 2.0621e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 1.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 1.4388e+00
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 3.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 9.9230e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 4.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 7.7974e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 5.5000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 5.9331e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 7.2000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 4.6844e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.0000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.8376e-01
1, 10, 3.7500e+01, 5.0000e+01, 1.0000e+00, 9.9000e+01, 4.4686e+00, 6.9525e+01, 3.8160e-01, 8.7222e-01, 3.5207e-01
